Variable,FOUND,OCC10,OCCINDV,OCCSTATUS,OCCTAG,PRESTG10,PRESTG105PLUS,INDUS10,INDSTATUS,INDTAG,SPOCC10,SPOCCINDV,SPOCCSTATUS,SPOCCTAG,SPPRES10,SPPRES105PLUS,SPIND10,SPINDSTATUS,SPINDTAG,PAOCC10,PAOCCINDV,PAOCCSTATUS,PAOCCTAG,PAPRES10,PAPRES105PLUS,PAIND10,PAINDSTATUS,PAINDTAG,MAOCC10,MAOCCINDV,MAOCCSTATUS,MAOCCTAG,MAPRES10,MAPRES105PLUS,MAIND10,MAINDSTATUS,MAINDTAG,SEI10,SPSEI10,PASEI10,MASEI10,SEI10EDUC,SPSEI10EDUC,PASEI10EDUC,MASEI10EDUC,SEI10INC,SPSEI10INC,PASEI10INC,MASEI10INC,FAMILY16,FORM,FORMWT,ID,MARITAL,OVERSAMP,RACE,REG16,REGION,SAMPCODE,SAMPLE,SATFRND,SEX,SIZE,SRCBELT,WRKSTAT,WTSS,WTSSALL,WTSSNR,XNORCSIZ,YEAR,DEGREE,RELIG,SATCITY,SIBS,TICKET,ADULTS,BABIES,HOMPOP,PRETEEN,RELIG16,SATHEALT,SOCREL,TEENS,UNEMP,ATTEND,BURGLR,EDUC,ETHNUM,MEMNUM,RES16,VETYEARS,COOP,GOVAID,HAPPY,HEALTH,SATFAM,COMPREND,OWNGUN,PISTOL,RIFLE,SATHOBBY,SHOTGUN,AGE,COHORT,PHONE,SATFIN,SOCFREND,CHILDS,ARREST,SOCOMMUN,CLASS,MEMCHURH,FINALTER,POVLINE,ANOMIA1,FINRELA,INCOM16,ROBBRY,FEAR,ANOMIA8,GETAHEAD,VOTE72,ANOMIA2,EARNRS,PILL,ANOMIA4,CHLDMORE,FUND16,MEMUNION,RELITEN,CONTV,MEMPOLIT,MEMSPORT,MEMVET,MEMYOUTH,ANOMIA9,CONPRESS,FUND,MEMFARM,MEMFRAT,MEMGREEK,MEMHOBBY,MEMNAT,MEMPROF,MEMSCHL,SOCBAR,SPKATH,MEMLIT,MEMSERV,PARTYID,CONEDUC,CONMEDIC,XMARSEX,GUNLAW,JOBHOUR,JOBINC,JOBMEANS,JOBPROMO,JOBSEC,ABHLTH,MEMOTHER,CONCLERG,CONFED,FEWORK,WORDSUM,LIBATH,ANOMIA3,ANOMIA6,ANOMIA7,CHLDIDEL,CONARMY,LIFE,ABDEFECT,CONLABOR,SPKCOM,COMMUN,MOBILE16,ANOMIA5,CONLEGIS,TEENPILL,FEPRES,WORDD,FEHOME,SEXEDUC,CONBUS,COLATH,PREMARSX,SPKSOC,BUSING,LIBCOM,NATSPAC,CANADA,NATHEAL,WIRTAP,RACPRES,NATAID,NATFARE,LIBHOMO,ABRAPE,ABSINGLE,ENGLAND,WORDB,INCOME,NATEDUC,ABPOOR,SPKHOMO,CONJUDGE,WORDI,HOMOSEX,ABNOMORE,RUSSIA,POLVIEWS,WORDA,JAPAN,LIBSOC,NATCRIME,CAPPUN,COLHOMO,DIVLAW,COLSOC,NATDRUG,CHINA,COLCOM,NATARMS,NATRACE,WORDJ,NATENVIR,ISRAEL,WORDF,CONINC,EGYPT,REALINC,WRKSLF,INCDEF,ISCO68,OCC,PRESTIGE,INDUSTRY,DOTDATA,DOTGED,DOTPEOP,DOTPRES,DOTSVP,DOTTHNG,WORDG,CONSCI,WORDE,UNRELAT,MADEG,RACHOME,AGEWED,MARCOHRT,PAWRKSLF,RACDIN,RACFEW,PAISCO68,PAOCC16,PAPRES16,PAIND16,RACMAR,MAWORK,BRAZIL,PADOTDAT,PADOTGED,PADOTPEO,PADOTPRE,PADOTSVP,PADOTTHN,RACLIVE,NATCITY,MAEDUC,SATJOB,WORDH,RACHAF,ETHNIC,DIVORCE,WORDC,PADEG,PAEDUC,SPWRKSTA,WKSUB,SPREL,HAPMAR,SPDEG,SPREL16,SPEDUC,SPFUND,SPFUND16,WKSUP,PRES72,DENOM16,SPWRKSLF,SPISCO68,SPOCC,SPPRES,SPIND,DENOM,SPDOTDAT,SPDOTGED,SPDOTPEO,SPDOTPRE,SPDOTSVP,SPDOTTHN,RINCOME,RACMOST,CONRINC,REALRINC,WKSUBS,RICHWORK,HRS1,PRAYER,FEPOLY,PRAYERY,SPDEN16,SPDEN,FEPOL,COURTS,EVWORK,SPHRS1,MAWK16,MAWKBABY,RACCLOS,RACDIS,RACINTEG,COURTSY,WKSUPS,SPEVWORK,IF72WHO,FAMDIF16,VETKIND,CHLDNUM,CHLDSOON,OTHER,OTH16,SPOTHER,SPOTH16,HRS2,SPHRS2
,1,530,1,3,1,42,51,1880,3,1,2320,1,3,1,64,91,7860,3,1,7800,1,3,1,45,49,1190,3,1,0,0,1,1,0,0,0,1,1,59.9,82.5,19.7,-1.0,71.7,99.0,28.9,-1.0,64.5,65.6,9.5,-1.0,1,1,1.000,1266,1,1.0000,1,3,7,151,2,2,1,1233,2,5,1.00,0.93,1.00,1,1974,1,1,2,2,2,2,0,2,0,2,2,6,0,2,1,2,14,2,1,6,2,1,1,2,2,2,1,1,9,9,2,9,65,1909,2,3,4,0,2,6,3,2,2,3,2,3,3,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,7,1,2,2,7,2,2,4,2,1,3,2,4,5,1,2,2,3,2,10,2,2,1,1,3,2,2,1,2,1,3,3,1,2,1,1,1,2,1,2,4,4,1,2,2,3,2,1,1,1,3,3,2,1,1,2,1,10,1,1,1,2,1,4,1,-1,4,1,2,2,1,1,8,1,4,1,-1,5,2,2,1,1,-1,1,59102,-1,43178,2,7,4221,225,48,337,1.09,4.08,4.72,49.5,6.74,7.95,1,2,1,0,8,1,19,1928,2,3,2,7760,402,34,287,2,1,2,6.26,3.12,7.80,33.9,6.50,1.81,8,2,98,0,1,2,11,1,1,8,98,1,1,1,2,4,1,20,2,2,2,4,0,2,1320,144,63,857,70,1.90,4.99,2.02,62.7,6.96,8.00,4,1,15198,11103,3,0,-1,1,0,0,38,38,2,2,1,38,2,1,0,0,0,0,0,0,0,0,4,0,-1,0,0,0,0,-1,-1
,1,4760,1,3,1,31,18,5570,3,1,800,1,3,1,60,85,6470,3,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,39.7,76.3,-1.0,-1.0,55.9,93.7,-1.0,-1.0,30.9,72.3,-1.0,-1.0,5,2,1.000,1267,1,1.0000,1,7,7,151,2,1,2,1233,2,7,1.00,0.93,1.00,1,1974,1,2,1,8,2,2,0,2,0,2,3,3,0,2,7,2,12,1,2,6,0,1,1,2,3,1,2,1,1,2,2,2,54,1920,3,3,2,3,2,2,2,1,2,3,1,2,1,2,1,1,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,7,1,2,2,2,2,2,1,2,5,3,1,2,4,1,1,2,3,1,5,2,1,2,1,3,1,8,1,8,2,1,3,1,3,1,1,1,2,1,2,5,1,1,2,1,3,2,2,2,1,3,2,1,1,1,2,1,9,2,1,1,3,0,1,1,5,4,1,4,2,8,1,8,3,5,2,2,4,2,2,0,3,0,0,42215,6,30841,2,6,3311,310,31,838,3.91,3.11,6.06,27.4,2.44,7.97,1,2,1,0,0,2,21,1941,0,3,2,0,0,0,0,2,2,2,-1.00,-1.00,-1.00,-1.0,-1.00,-1.00,8,2,98,1,0,2,10,2,9,7,97,1,1,1,1,1,1,14,1,1,2,0,0,2,1100,1,57,338,0,1.42,4.76,7.69,60.6,7.29,7.98,0,1,0,0,3,0,-1,0,2,9,18,18,0,0,1,40,0,0,0,0,0,2,0,0,3,1,-1,0,-1,0,0,0,0,-1,-1
,1,5700,1,3,1,47,55,7070,3,1,8030,1,3,1,40,37,3080,3,1,6200,1,3,1,49,63,6080,3,1,0,0,1,1,0,0,0,1,1,38.8,38.3,46.0,-1.0,57.6,33.9,35.1,-1.0,27.8,46.9,64.9,-1.0,1,1,1.000,1268,1,1.0000,1,7,7,151,2,2,2,1233,2,7,1.00,0.93,1.00,1,1974,0,1,2,1,2,2,0,2,0,1,1,6,0,2,8,2,11,2,4,4,0,1,2,1,1,2,1,2,2,2,2,2,66,1908,3,1,2,1,2,3,3,1,3,3,2,3,3,2,2,1,1,1,2,1,1,2,2,1,2,1,3,2,2,2,2,1,2,1,2,2,2,1,2,1,2,7,1,1,2,5,1,2,1,1,5,4,2,1,3,1,2,2,2,1,7,2,1,2,1,3,1,1,2,2,1,1,3,1,2,2,1,1,2,1,2,5,1,1,2,2,3,3,1,2,1,2,2,2,1,2,3,1,10,1,2,1,3,1,1,2,4,2,0,4,2,1,1,5,2,5,1,3,4,1,1,0,1,3,1,59102,3,43178,2,7,3210,376,43,718,3.03,3.04,7.92,42.5,5.02,8.00,1,2,1,0,1,1,25,1933,2,2,2,7000,441,45,407,1,2,3,1.35,3.89,4.28,42.8,6.86,6.09,2,1,12,1,1,2,11,2,0,1,12,1,1,1,1,1,1,12,1,1,2,2,18,2,8340,652,29,179,18,6.39,2.60,8.00,31.7,3.79,3.79,0,1,0,0,3,0,-1,2,0,0,18,18,1,2,1,44,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,-1
,1,5820,1,3,1,37,29,7470,3,1,2600,1,3,1,46,66,6470,3,1,3850,1,3,1,60,78,9470,3,1,0,0,1,1,0,0,0,1,1,35.1,60.1,65.3,-1.0,56.7,81.4,77.2,-1.0,21.1,53.2,71.2,-1.0,1,1,1.000,1269,1,1.0000,1,4,7,151,2,2,2,1233,2,2,1.00,0.93,1.00,1,1974,1,2,2,12,2,2,0,3,0,2,3,4,1,2,7,2,14,3,2,3,0,2,2,1,2,2,2,1,2,1,2,1,61,1913,3,1,6,4,2,5,3,1,3,3,1,3,3,2,1,1,2,1,2,3,1,1,2,2,2,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,7,2,2,2,1,1,2,2,1,4,1,2,3,5,1,2,1,1,1,8,1,2,1,1,4,1,1,1,1,1,1,3,1,1,1,1,1,2,1,2,5,8,1,2,1,3,3,1,2,1,3,1,1,8,8,2,1,9,8,2,8,2,1,1,2,5,5,0,4,8,1,2,5,2,4,1,5,4,3,2,1,1,0,1,42215,4,30841,2,6,3210,391,41,727,3.72,3.05,7.90,37.6,3.78,7.85,1,1,1,0,0,1,26,1939,2,3,2,5820,964,48,937,2,2,4,2.37,3.16,5.86,37.3,4.51,7.99,1,1,0,2,1,2,0,2,0,0,5,1,1,2,1,0,2,11,2,2,2,1,0,2,1610,190,56,338,0,0.56,4.70,7.27,52.5,7.21,1.45,1,1,1689,1234,4,2,20,1,0,0,0,0,2,2,0,40,0,0,2,2,8,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,-1
,1,6740,1,3,1,42,34,6080,3,1,5700,1,3,1,47,55,7860,3,1,6440,1,3,1,43,50,2290,3,1,0,0,1,1,0,0,0,1,1,40.0,38.8,36.2,-1.0,24.4,57.6,27.8,-1.0,61.5,27.8,47.7,-1.0,1,1,1.000,1270,1,1.0000,1,7,7,182,2,1,1,41,5,4,1.00,0.93,1.00,7,1974,1,2,3,7,1,2,1,3,0,2,1,1,0,2,3,2,12,1,0,3,0,1,2,2,1,2,1,1,2,2,4,1,22,1952,4,3,2,1,2,2,2,2,3,3,2,3,2,2,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,4,1,2,2,7,1,1,1,1,5,4,2,3,1,1,2,1,2,2,2,2,1,2,1,5,1,2,1,1,2,1,1,1,3,1,1,0,2,1,1,5,3,1,2,1,2,0,1,2,1,3,1,1,1,2,1,0,4,2,2,2,2,1,1,2,2,2,1,5,2,2,1,5,2,5,1,8,4,2,2,0,1,9,0,15198,6,11103,2,4,9990,780,17,407,7.00,2.47,8.00,20.4,3.13,4.36,0,1,0,0,0,1,20,1972,2,3,2,8710,522,41,369,1,1,6,3.00,3.91,7.81,43.4,7.28,1.25,1,1,6,3,0,2,17,2,0,0,8,7,0,2,1,1,2,12,2,2,0,3,0,2,3211,372,46,857,0,2.98,4.00,6.03,47.7,5.98,7.98,3,9,11820,8636,0,1,-1,2,0,0,0,0,2,2,0,-1,1,1,1,1,2,0,0,1,0,0,-1,2,1,0,0,0,0,-1,-1
,1,6230,1,3,1,44,49,9370,3,1,4020,1,3,1,33,24,8370,3,1,9999,0,2,1,0,0,9999,2,1,0,0,1,1,0,0,0,1,1,28.7,13.6,-1.0,-1.0,25.7,22.3,-1.0,-1.0,30.3,4.1,-1.0,-1.0,2,2,1.000,1271,1,1.0000,1,7,7,182,2,2,1,41,5,7,1.00,0.93,1.00,7,1974,0,2,2,6,2,2,0,2,0,2,4,2,0,2,8,2,9,1,1,1,2,1,1,2,4,1,1,1,1,2,2,2,56,1918,3,2,4,4,2,4,3,2,2,3,2,2,1,2,2,1,2,1,2,1,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,7,1,2,2,0,1,1,1,1,4,3,2,1,5,1,2,2,2,2,4,1,2,1,1,3,1,2,2,2,2,1,1,1,1,1,1,1,8,1,2,5,1,1,1,1,2,5,1,2,2,3,2,2,2,2,6,1,8,1,2,1,2,0,1,2,9,2,1,8,2,1,2,4,2,5,2,4,4,1,2,0,1,3,1,30395,2,22206,2,6,9540,415,40,917,3.27,3.87,7.84,38.7,7.61,1.26,0,2,0,0,0,2,24,1942,9,1,2,0,999,0,999,2,0,6,-1.00,-1.00,-1.00,-1.0,-1.00,-1.00,1,1,4,4,9,2,17,2,9,0,0,1,1,2,1,0,2,5,2,2,2,1,0,2,5520,912,26,848,0,3.28,3.60,7.68,30.2,6.40,1.64,0,1,0,0,3,0,-1,0,2,1,0,0,0,0,1,40,0,0,1,1,9,2,0,0,0,1,4,0,-1,0,0,0,0,-1,-1
,0,0,-1,4,2,0,0,0,4,2,0,-1,4,2,0,0,0,4,2,0,-1,4,2,0,0,0,4,2,0,-1,4,2,0,0,0,4,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5,1,1.000,1272,5,1.0000,1,7,7,182,2,1,2,41,5,7,1.00,0.93,1.00,7,1974,1,2,2,7,2,2,0,2,0,2,1,2,0,1,7,2,12,1,1,3,0,1,1,2,1,1,1,2,2,2,5,2,20,1954,3,2,7,0,2,5,3,1,3,5,1,3,3,2,2,1,1,3,1,0,1,1,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,7,1,2,2,1,1,1,1,1,5,2,4,3,1,1,2,1,1,2,3,2,2,2,2,2,1,1,2,1,1,3,9,1,1,2,1,0,2,1,1,4,2,1,1,2,2,9,1,2,1,1,2,2,2,2,0,1,2,1,2,2,1,1,1,2,9,6,1,1,2,1,1,5,1,4,2,9,5,2,2,9,1,0,9,6754,9,4935,0,4,0,0,0,0,-1.00,-1.00,-1.00,-1.0,-1.00,-1.00,9,1,0,0,0,2,0,0,0,1,2,0,0,0,0,2,2,0,-1.00,-1.00,-1.00,-1.0,-1.00,-1.00,1,1,5,4,0,2,17,0,9,7,97,0,0,0,0,7,0,97,0,0,0,0,0,0,0,0,0,0,0,-1.00,-1.00,-1.00,-1.0,-1.00,-1.00,0,2,0,0,0,0,-1,2,0,0,0,0,1,1,2,-1,0,0,1,1,2,0,0,0,9,1,-1,2,2,0,0,0,0,-1,-1
,1,0,0,1,1,0,0,0,1,1,5620,1,3,1,25,12,770,3,1,205,1,3,1,46,58,180,3,1,0,0,1,1,0,0,0,1,1,-1.0,23.8,39.9,-1.0,-1.0,33.7,45.2,-1.0,-1.0,13.8,40.3,-1.0,1,2,1.000,1273,1,1.0000,1,7,7,182,2,2,2,41,5,7,1.00,1.40,1.00,7,1974,0,2,2,6,1,3,0,5,1,2,4,2,1,2,8,2,5,1,0,2,0,1,2,2,3,2,2,1,2,1,2,2,51,1923,3,1,4,6,2,1,3,2,1,3,2,3,2,2,1,1,1,2,1,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,1,2,2,1,1,5,3,1,2,4,1,2,2,3,1,2,1,2,1,2,4,2,2,1,2,2,1,9,1,2,1,1,0,1,1,2,5,1,1,2,1,3,2,2,2,1,3,2,2,2,2,2,9,10,2,2,2,2,1,1,2,9,4,0,2,1,3,2,5,2,4,1,9,4,2,2,0,2,2,1,59102,2,43178,0,7,0,0,0,0,-1.00,-1.00,-1.00,-1.0,-1.00,-1.00,0,2,9,0,0,2,21,1944,2,2,2,6110,801,41,17,1,2,2,1.68,3.84,7.97,30.9,6.62,1.51,1,1,0,2,9,2,17,2,9,0,0,1,1,2,1,0,2,6,2,2,2,0,0,2,3910,381,23,158,0,3.58,3.00,7.71,33.6,4.40,7.13,0,1,0,0,3,0,-1,0,1,3,0,0,0,0,2,40,0,0,1,1,2,8,0,0,3,0,-1,0,-1,0,0,0,0,-1,-1
,1,4720,1,3,1,28,16,4470,3,1,4220,1,3,1,24,15,4490,3,1,6050,1,3,1,27,18,180,3,1,0,0,1,1,0,0,0,1,1,21.6,20.7,14.0,-1.0,35.0,22.3,14.1,-1.0,9.9,14.7,7.7,-1.0,4,2,1.000,1274,1,1.0000,1,7,7,182,2,4,2,41,5,1,1.00,0.93,1.00,7,1974,1,2,3,5,1,2,1,3,0,2,3,1,0,2,4,2,12,1,0,2,0,1,2,2,2,1,1,1,2,1,4,2,23,1951,1,2,2,1,2,1,2,2,3,3,2,2,2,2,1,1,1,1,2,2,1,1,1,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,1,2,2,1,1,1,1,1,5,3,4,2,1,1,2,1,3,1,4,1,2,2,1,4,2,2,1,2,2,1,1,1,3,1,1,1,2,1,2,5,3,1,1,2,2,0,2,2,1,3,1,2,1,2,0,1,7,2,2,1,3,1,1,2,3,4,0,0,2,2,1,4,3,4,2,1,5,2,2,0,8,3,1,25329,0,18505,2,5,3311,310,31,527,3.91,3.11,6.06,27.4,2.44,7.97,0,2,0,0,7,2,19,1970,2,3,2,6210,822,18,17,2,0,0,6.61,2.53,7.97,10.8,3.75,4.74,1,2,97,1,0,2,17,2,0,0,0,1,1,2,2,1,2,12,2,2,2,1,0,2,0,999,0,377,0,-1.00,-1.00,-1.00,-1.0,-1.00,-1.00,2,2,6754,4935,3,2,40,0,2,1,0,0,0,0,0,40,0,0,1,2,2,2,0,0,0,2,-1,1,1,0,0,0,0,-1,-1
,1,6220,1,3,1,39,36,3670,3,1,0,0,1,1,0,0,0,1,1,205,1,3,1,46,58,170,3,1,0,0,1,1,0,0,0,1,1,24.6,-1.0,39.9,-1.0,16.0,-1.0,45.2,-1.0,30.4,-1.0,40.3,-1.0,1,2,1.000,1275,1,1.0000,1,7,7,182,2,2,1,41,5,1,1.00,0.93,1.00,7,1974,1,2,2,6,1,2,0,2,0,2,1,2,0,1,8,2,13,1,2,2,0,1,2,3,2,1,1,2,2,2,4,2,22,1952,1,2,4,0,2,4,2,1,3,3,2,3,2,2,2,1,1,2,2,2,1,1,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,7,2,2,2,1,1,3,1,1,5,4,3,2,1,1,2,2,2,1,5,1,1,2,1,2,2,1,2,2,2,1,9,1,2,2,1,1,2,2,3,4,2,1,1,1,3,2,2,2,1,3,2,1,2,2,2,1,4,1,2,1,2,1,1,2,4,4,1,2,2,1,2,5,2,4,1,4,4,2,1,0,1,2,1,15198,4,11103,2,5,8740,550,36,229,5.64,3.20,7.66,39.5,6.53,1.62,0,3,0,0,0,1,21,1973,2,3,2,6110,801,41,17,2,2,1,1.68,3.84,7.97,30.9,6.62,1.51,8,1,3,2,0,2,17,2,0,0,7,7,1,2,1,0,2,8,2,2,2,0,0,0,0,0,0,0,0,-1.00,-1.00,-1.00,-1.0,-1.00,-1.00,3,2,11820,8636,3,1,44,0,2,1,0,0,0,0,0,-1,0,0,0,0,0,8,0,2,2,0,-1,2,2,0,0,0,0,-1,-1
,1,7410,1,3,1,46,48,570,3,1,3500,1,3,1,69,88,8190,3,1,205,1,3,1,46,58,180,3,1,0,0,1,1,0,0,0,1,1,51.9,46.6,39.9,-1.0,38.5,69.1,45.2,-1.0,74.4,35.0,40.3,-1.0,1,1,1.000,1276,1,1.0000,1,7,7,182,2,2,1,41,5,1,1.00,0.93,1.00,7,1974,0,2,4,5,2,2,0,3,0,2,1,2,1,2,5,2,7,1,1,2,0,2,2,2,2,1,2,2,2,2,7,2,60,1914,3,2,4,7,2,1,2,1,3,3,1,3,1,2,2,1,1,2,2,2,8,8,4,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,6,2,2,2,1,3,1,1,1,5,3,1,2,4,1,2,3,8,2,99,8,1,2,8,4,8,2,8,8,2,4,9,8,8,8,2,9,8,2,8,5,8,8,1,1,3,-1,1,2,2,3,3,1,8,8,-1,9,9,2,1,2,2,9,1,8,-1,4,9,-1,8,3,2,5,3,5,9,-1,4,2,3,9,2,-1,9,42215,-1,30841,2,6,8340,694,32,467,5.81,2.96,8.00,33.7,4.74,3.40,9,3,9,0,0,2,25,1939,1,1,2,6110,801,41,17,1,2,-1,1.68,3.84,7.97,30.9,6.62,1.51,2,2,2,1,9,2,6,2,9,0,3,1,1,2,2,0,2,10,2,2,1,0,0,2,710,926,42,838,0,4.67,3.59,7.00,43.3,5.17,8.00,7,2,25329,18505,8,1,40,2,0,0,0,0,1,3,0,40,0,0,0,0,0,0,4,0,2,0,-1,0,-1,0,0,0,0,-1,-1
,1,5020,1,3,1,31,21,6680,3,1,7700,1,3,1,50,62,2290,3,1,7410,1,3,1,46,48,570,3,1,0,0,1,1,0,0,0,1,1,31.9,46.5,51.9,-1.0,50.7,42.0,38.5,-1.0,18.8,59.9,74.4,-1.0,1,2,1.000,1277,1,1.0000,1,7,7,182,2,2,2,41,5,7,1.00,1.86,1.00,7,1974,1,2,2,4,1,4,0,7,2,2,3,4,1,2,7,2,12,2,4,3,0,1,2,2,2,1,1,1,2,1,1,2,44,1930,3,2,5,6,2,1,2,1,3,3,2,3,2,2,2,1,1,1,1,3,1,2,2,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,1,2,5,3,1,2,4,1,2,2,1,2,7,1,2,2,2,4,1,2,1,1,1,1,1,2,1,1,1,1,2,2,1,5,2,1,2,2,2,0,1,2,1,3,2,2,1,2,1,1,10,1,2,1,1,1,2,2,6,4,1,3,2,1,1,4,2,5,1,5,5,1,3,0,1,4,1,59102,4,43178,2,7,3800,385,40,448,6.37,3.10,5.88,35.7,3.31,2.72,0,2,1,0,8,2,20,1950,2,2,1,8570,433,39,467,2,2,4,2.88,3.84,7.69,43.6,6.86,1.33,1,2,98,1,1,0,6,2,0,0,3,1,1,2,1,1,1,12,2,2,1,2,0,2,7000,441,45,387,0,1.30,4.14,3.77,45.2,7.12,4.50,0,0,0,0,3,0,-1,0,2,1,38,0,0,0,1,40,0,0,2,2,2,2,4,0,0,0,-1,0,-1,0,0,0,0,-1,-1
,1,2016,1,3,1,44,44,8370,3,1,4810,1,3,1,47,61,6990,3,1,7810,1,3,1,28,19,1180,3,1,0,0,1,1,0,0,0,1,1,43.8,57.8,18.8,-1.0,71.6,75.9,16.9,-1.0,26.7,54.7,14.9,-1.0,1,1,1.000,1278,1,1.0000,1,7,7,182,2,5,2,41,5,7,1.00,1.40,1.00,7,1974,1,2,4,5,2,3,2,7,1,2,3,2,1,1,7,2,12,1,0,3,0,1,2,2,3,2,1,1,2,1,6,2,38,1936,1,3,2,6,2,2,1,2,2,1,1,2,1,2,8,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,7,2,2,2,1,1,1,1,1,5,3,1,2,4,2,2,1,2,2,5,1,2,2,2,8,1,2,2,2,1,1,9,2,1,1,1,0,1,1,2,5,2,1,2,2,3,0,1,1,1,3,2,1,2,2,0,1,5,2,2,1,1,1,1,2,2,3,1,1,2,1,1,8,2,4,1,4,4,2,1,0,2,5,1,18575,4,13570,2,3,530,24,54,937,1.12,5.00,1.68,60.8,6.88,8.00,1,1,9,0,0,1,16,1952,2,3,2,8340,694,32,268,2,1,0,6.62,2.19,7.91,23.1,2.77,5.58,1,8,5,1,9,2,17,2,9,0,3,1,1,2,2,0,2,9,2,2,2,1,0,2,4410,265,47,717,0,1.86,4.21,5.65,49.7,6.18,8.00,0,2,0,0,3,0,-1,2,0,0,0,0,2,2,1,40,1,1,1,2,2,0,0,0,0,0,-1,1,1,0,0,0,0,-1,-1
,1,2016,1,3,1,44,44,9480,3,1,1560,1,3,1,34,25,7290,3,1,4700,1,3,1,38,39,4970,3,1,0,0,1,1,0,0,0,1,1,43.8,49.6,43.0,-1.0,71.6,55.2,55.4,-1.0,26.7,55.3,39.1,-1.0,1,1,1.000,1279,1,1.0000,1,7,7,182,2,1,2,41,5,1,1.00,0.93,1.00,7,1974,1,2,1,3,2,2,2,4,0,2,1,2,0,1,8,2,12,2,4,3,0,2,2,1,1,1,1,2,2,2,1,2,28,1946,3,2,3,2,2,5,2,1,1,5,2,3,3,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,7,1,1,2,0,2,1,1,1,5,2,1,3,4,1,2,1,2,2,6,2,1,8,1,2,1,2,1,2,1,1,2,2,2,1,1,1,2,1,2,5,1,1,2,2,3,0,2,2,1,3,1,1,1,2,0,1,4,2,2,1,1,1,3,2,9,1,1,8,2,1,1,4,1,4,1,9,4,2,2,0,2,9,1,15198,5,11103,2,4,5900,954,14,927,2.77,4.61,3.39,43.2,5.89,8.00,0,2,1,0,0,1,21,1967,1,3,2,2190,245,50,628,2,1,1,1.97,4.37,5.59,48.3,6.61,7.18,2,1,5,1,0,2,17,2,0,0,10,1,1,2,1,1,2,12,2,2,2,1,0,2,530,25,54,68,0,2.75,4.03,7.64,45.3,5.50,4.53,0,1,0,0,3,2,40,1,0,0,0,0,2,2,0,37,1,2,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,-1
,1,7340,1,3,1,44,50,9570,3,1,0,0,1,1,0,0,0,1,1,205,1,3,1,46,58,180,3,1,0,0,1,1,0,0,0,1,1,36.4,-1.0,39.9,-1.0,33.9,-1.0,45.2,-1.0,41.9,-1.0,40.3,-1.0,1,1,1.000,1280,1,1.0000,1,7,7,182,2,1,1,41,5,1,1.00,0.93,1.00,7,1974,2,2,3,3,1,2,1,3,0,2,3,6,0,2,4,2,14,1,1,3,0,1,2,3,1,2,1,2,2,2,5,2,23,1951,1,2,7,1,1,4,2,2,3,5,2,3,3,2,1,1,1,2,2,1,1,2,1,2,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,4,1,2,2,1,2,1,1,1,5,4,2,3,1,1,2,1,3,2,3,2,1,2,1,3,2,2,1,2,2,1,1,2,2,1,1,0,2,1,2,5,4,2,1,1,2,0,2,1,1,2,1,1,1,2,3,1,3,1,2,2,1,1,1,2,9,4,0,9,2,2,1,5,3,5,2,9,4,2,2,0,1,5,0,11820,9,8636,2,4,8430,473,37,937,2.35,3.79,7.86,36.6,6.66,1.41,1,1,0,0,0,2,20,1971,2,2,2,6210,822,18,17,2,1,4,6.61,2.53,7.97,10.8,3.75,4.74,2,1,3,2,0,2,17,2,0,0,3,7,1,2,1,1,2,12,2,2,2,0,0,0,0,0,0,0,0,-1.00,-1.00,-1.00,-1.0,-1.00,-1.00,3,1,11820,8636,3,1,40,1,0,0,0,0,1,3,0,-1,2,2,0,0,0,0,0,2,1,0,-1,1,1,0,0,0,0,-1,-1
